#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Solar Wind Ion Composition Spectrometer
#     PROJECT                         ACE>Advanced Composition ExplorerISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H6>12min Level 2 proton data
#     DESCRIPTOR                      SWICS>Solar Wind Ion Composition Spectrometer
#     DATA_VERSION                    3
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2017036
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center  Level 2 Data website
#     HTTP_LINK                       http://www.srl.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            SWICS - The Solar Wind Ion Composition Spectrometer
#                                     determines uniquely the chemical and ionic-charge composition of the solar wind,
#                                     the temperatures and mean speeds of major solar wind ions, at all speeds
#                                     above 300 km/s (protons) and 170 km/s  (Fe+16), and resolves H and He isotopes
#                                     of solar and interstellar sources. SWICS measures the distribution functions
#                                     of the interstellar cloud and dust cloud pickup ions up to energies of 100 keV/e.                      
#                                     For more information about the SWICS instrument, visit the SWICS Home Page at
#                                     http://solar-heliospheric.engin.umich.edu/ace.
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Release 01/25/17
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 AC_H6_SWI_20070101_V03
#     LOGICAL_SOURCE                  AC_H6_SWI
#     LOGICAL_SOURCE_DESCRIPTION      ACE/SWICS Solar Wind Protons 12-min Level 2 Data
#     PI_NAME                         G. Gloeckler
#     PI_AFFILIATION                  University of Maryland
#     MISSION_GROUP                   ACE
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     TIME_RESOLUTION                 12 minute
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, G. Gloeckler of
#                                     University of Maryland
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. Solar Wind Proton Number Density, scalar
#       NOTES:  nH is the number density of Protons in the solar wind, in #/cm^3
#  3. Solar Wind Proton speed, scalar
#       NOTES:  vH is the mean Proton speed in the solar wind, in km/s.
#
EPOCH                   PROTON_DENSITY  PROTON_SPEED
dd-mm-yyyy hh:mm:ss.ms          #/cm^3          km/s
01-01-2007 00:04:27.000        16.1600       324.050
01-01-2007 00:16:24.000        17.1490       330.860
01-01-2007 00:28:30.000        15.7310       324.690
01-01-2007 00:40:27.000        12.9980       324.030
01-01-2007 00:52:24.000        12.5640       323.520
01-01-2007 01:04:30.000        11.7970       324.400
01-01-2007 01:16:27.000        10.8160       327.030
01-01-2007 01:28:33.000        8.61290       328.860
01-01-2007 01:40:30.000        9.54000       327.320
01-01-2007 01:52:27.000        8.10690       331.060
01-01-2007 02:04:33.000        7.86330       330.100
01-01-2007 02:16:30.000        8.48050       330.270
01-01-2007 02:28:27.000        8.80380       332.060
01-01-2007 02:40:33.000        8.82590       330.970
01-01-2007 02:52:30.000        9.06620       332.600
01-01-2007 03:04:36.000        8.54010       344.630
01-01-2007 03:16:33.000        8.06460       343.190
01-01-2007 03:28:30.000        9.09360       339.370
01-01-2007 03:40:36.000        7.72310       337.630
01-01-2007 03:52:33.000        7.33200       335.700
01-01-2007 04:04:39.000        7.81550       332.800
01-01-2007 04:16:36.000        8.05780       336.500
01-01-2007 04:28:33.000        8.07050       333.560
01-01-2007 04:40:39.000        7.49670       333.680
01-01-2007 04:52:36.000        7.98940       333.320
01-01-2007 05:04:42.000        8.98300       335.460
01-01-2007 05:16:39.000        8.21070       336.370
01-01-2007 05:28:36.000        8.41390       334.600
01-01-2007 05:40:42.000        8.37050       334.910
01-01-2007 05:52:39.000        7.88710       336.440
01-01-2007 06:04:36.000        7.75650       337.020
01-01-2007 06:16:42.000        8.45910       337.280
01-01-2007 06:28:39.000        7.82150       339.540
01-01-2007 06:40:45.000        8.27780       340.550
01-01-2007 06:52:42.000        9.06970       338.390
01-01-2007 07:04:39.000        9.03880       339.860
01-01-2007 07:16:45.000        9.40400       339.890
01-01-2007 07:28:42.000        10.4830       338.860
01-01-2007 07:40:48.000        9.90800       344.260
01-01-2007 07:52:45.000        12.2740       354.230
01-01-2007 08:04:42.000        11.9260       348.360
01-01-2007 08:16:48.000        12.8120       350.440
01-01-2007 08:28:45.000        11.0990       351.500
01-01-2007 08:40:42.000        13.3400       353.850
01-01-2007 08:52:48.000        14.0820       354.720
01-01-2007 09:04:45.000        17.5640       363.430
01-01-2007 09:16:50.000        18.2220       360.560
01-01-2007 09:28:48.000        16.9140       366.100
01-01-2007 09:40:45.000        14.3180       363.070
01-01-2007 09:52:50.000        16.8570       365.100
01-01-2007 10:04:48.000        13.1760       371.770
01-01-2007 10:16:45.000        16.3150       356.990
01-01-2007 10:28:50.000        16.2050       366.020
01-01-2007 10:40:48.000        16.5180       365.640
01-01-2007 10:52:53.000        18.6240       368.210
01-01-2007 11:04:50.000        20.2630       371.930
01-01-2007 11:16:48.000        17.2030       367.340
01-01-2007 11:28:53.000        13.8070       359.110
01-01-2007 11:40:50.000        15.0100       357.010
01-01-2007 11:52:56.000        16.8990       358.400
01-01-2007 12:04:53.000        17.0090       355.390
01-01-2007 12:16:50.000        12.3910       365.410
01-01-2007 12:28:56.000        15.4800       366.080
01-01-2007 12:40:53.000        12.1480       361.140
01-01-2007 12:52:50.000        12.7070       361.280
01-01-2007 13:04:56.000        12.9730       367.990
01-01-2007 13:16:53.000        13.3370       368.110
01-01-2007 13:28:59.000        13.5630       359.660
01-01-2007 13:40:56.000        21.6840       362.760
01-01-2007 13:52:53.000        33.9280       379.520
01-01-2007 14:04:59.000        26.5060       372.500
01-01-2007 14:16:56.000        31.4290       373.010
01-01-2007 14:29:02.000        18.6880       377.060
01-01-2007 14:40:59.000        12.1940       376.920
01-01-2007 14:52:56.000        11.0490       380.330
01-01-2007 15:05:02.000        13.1720       387.210
01-01-2007 15:16:59.000        13.1240       390.260
01-01-2007 15:29:05.000        19.6110       387.400
01-01-2007 15:41:02.000        17.3930       385.270
01-01-2007 15:52:59.000        16.0010       383.420
01-01-2007 16:05:05.000        18.0200       388.780
01-01-2007 16:17:02.000        15.7660       394.450
01-01-2007 16:28:59.000        14.6190       388.480
01-01-2007 16:41:05.000        12.1360       396.810
01-01-2007 16:53:02.000        13.9960       387.400
01-01-2007 17:05:08.000        12.1260       390.080
01-01-2007 17:17:05.000        12.7640       387.930
01-01-2007 17:29:02.000        11.3550       389.170
01-01-2007 17:41:08.000        11.9500       383.570
01-01-2007 17:53:05.000        11.9140       381.890
01-01-2007 18:05:11.000        12.7730       388.240
01-01-2007 18:17:08.000        11.2880       392.170
01-01-2007 18:29:05.000        13.9040       390.670
01-01-2007 18:41:11.000        13.7050       392.140
01-01-2007 18:53:08.000        13.6540       389.430
01-01-2007 19:05:05.000        11.7610       394.440
01-01-2007 19:17:11.000        9.55990       400.480
01-01-2007 19:29:08.000        11.0890       410.240
01-01-2007 19:41:13.000        11.3800       414.380
01-01-2007 19:53:11.000        13.0650       417.530
01-01-2007 20:05:08.000        11.8630       423.030
01-01-2007 20:17:13.000        13.2180       423.290
01-01-2007 20:29:11.000        11.9140       425.430
01-01-2007 20:41:16.000        10.9020       433.780
01-01-2007 20:53:13.000        10.2460       437.880
01-01-2007 21:05:11.000        6.26890       458.060
01-01-2007 21:17:16.000        12.8700       458.140
01-01-2007 21:29:13.000        11.7590       456.220
01-01-2007 21:41:11.000        12.4010       451.370
01-01-2007 21:53:16.000        12.4680       452.040
01-01-2007 22:05:13.000        10.6990       454.910
01-01-2007 22:17:19.000        11.3620       453.410
01-01-2007 22:29:16.000        12.5410       467.430
01-01-2007 22:41:13.000        10.4340       471.270
01-01-2007 22:53:19.000        10.2010       465.360
01-01-2007 23:05:16.000        5.53310       512.000
01-01-2007 23:17:13.000        6.62410       506.000
01-01-2007 23:29:19.000        6.32060       512.920
01-01-2007 23:41:16.000        6.52750       507.860
01-01-2007 23:53:22.000        7.43620       510.430
02-01-2007 00:05:19.000        7.76450       512.320
02-01-2007 00:17:16.000        10.3450       514.290
02-01-2007 00:29:22.000        10.4440       508.340
02-01-2007 00:41:19.000        10.2990       505.330
02-01-2007 00:53:25.000        8.64900       494.880
02-01-2007 01:05:22.000        6.95170       497.000
02-01-2007 01:17:19.000        8.33640       528.930
02-01-2007 01:29:25.000        8.66120       523.010
02-01-2007 01:41:22.000        8.18240       529.190
02-01-2007 01:53:19.000        7.32770       528.160
02-01-2007 02:05:25.000        7.71310       514.490
02-01-2007 02:17:22.000        6.55780       519.320
02-01-2007 02:29:28.000        8.93000       527.260
02-01-2007 02:41:25.000        8.27710       547.730
02-01-2007 02:53:22.000        7.44320       534.450
02-01-2007 03:05:28.000        4.73930       565.120
02-01-2007 03:17:25.000        6.94470       574.940
02-01-2007 03:29:31.000        5.25390       561.890
02-01-2007 03:41:28.000        7.33090       575.730
02-01-2007 03:53:25.000        6.65030       570.080
02-01-2007 04:05:31.000        6.14760       559.690
02-01-2007 04:17:28.000        7.22840       538.290
02-01-2007 04:29:34.000        6.97900       538.120
02-01-2007 04:41:31.000        6.60900       539.540
02-01-2007 04:53:28.000        5.37090       563.760
02-01-2007 05:05:34.000        5.84360       552.250
02-01-2007 05:17:31.000        5.85530       544.920
02-01-2007 05:29:28.000        6.61150       525.050
02-01-2007 05:41:34.000        7.78730       536.890
02-01-2007 05:53:31.000        6.77460       528.380
02-01-2007 06:05:36.000        6.30320       533.570
02-01-2007 06:17:34.000        6.08520       512.660
02-01-2007 06:29:31.000        7.06340       530.570
02-01-2007 06:41:36.000        5.55020       533.610
02-01-2007 06:53:34.000        5.80690       539.540
02-01-2007 07:05:39.000        5.84550       530.260
02-01-2007 07:17:36.000        4.49780       536.030
02-01-2007 07:29:34.000        3.82500       544.850
02-01-2007 07:41:39.000        3.26550       568.080
02-01-2007 07:53:36.000        3.33090       563.690
02-01-2007 08:05:34.000        3.63790       566.660
02-01-2007 08:17:39.000        4.69850       588.170
02-01-2007 08:29:36.000        4.82040       592.400
02-01-2007 08:41:42.000        4.97470       594.510
02-01-2007 08:53:39.000        5.61340       593.290
02-01-2007 09:05:36.000        5.28860       607.620
02-01-2007 09:17:42.000        5.38330       599.720
02-01-2007 09:29:39.000        5.19880       592.680
02-01-2007 09:41:36.000        4.02150       600.050
02-01-2007 09:53:42.000        3.93400       604.870
02-01-2007 10:05:39.000        3.48510       617.430
02-01-2007 10:17:45.000        3.85050       627.200
02-01-2007 10:29:42.000        3.87670       604.950
02-01-2007 10:41:39.000        3.64770       608.380
02-01-2007 10:53:45.000        3.68990       606.900
02-01-2007 11:05:42.000        4.36300       599.060
02-01-2007 11:17:48.000        3.85000       606.690
02-01-2007 11:29:45.000        4.52580       608.140
02-01-2007 11:41:42.000        4.11860       599.270
02-01-2007 11:53:48.000        4.29860       594.050
02-01-2007 12:05:45.000        4.71230       595.490
02-01-2007 12:17:42.000        4.32620       602.230
02-01-2007 12:29:48.000        4.81560       585.500
02-01-2007 12:41:45.000        4.44000       593.610
02-01-2007 12:53:51.000        4.73970       591.780
02-01-2007 13:05:48.000        4.43350       587.170
02-01-2007 13:17:45.000        4.40580       585.760
02-01-2007 13:29:51.000        5.55600       591.430
02-01-2007 13:41:48.000        4.51360       597.340
02-01-2007 13:53:54.000        4.71880       594.870
02-01-2007 14:05:51.000        5.45350       571.100
02-01-2007 14:17:48.000        5.05960       589.980
02-01-2007 14:29:54.000        5.62900       569.650
02-01-2007 14:41:51.000        5.46470       563.550
02-01-2007 14:53:57.000        5.60320       569.220
02-01-2007 15:05:54.000        5.85460       567.050
02-01-2007 15:17:51.000        5.56080       572.340
02-01-2007 15:29:57.000        6.56910       574.220
02-01-2007 15:41:54.000        5.00100       564.730
02-01-2007 15:53:51.000        4.15710       569.330
02-01-2007 16:05:57.000        4.57550       566.970
02-01-2007 16:17:54.000        4.78150       559.530
02-01-2007 16:30:00.000        4.59350       582.650
02-01-2007 16:41:57.000        4.28120       579.800
02-01-2007 16:53:54.000        4.59890       557.310
02-01-2007 17:06:00.000        5.36740       564.990
02-01-2007 17:17:57.000        5.11520       544.410
02-01-2007 17:30:02.000        5.82480       540.420
02-01-2007 17:42:00.000        5.37300       543.220
02-01-2007 17:53:57.000        4.79930       542.600
02-01-2007 18:06:02.000        4.92360       538.900
02-01-2007 18:18:00.000        5.92650       586.240
02-01-2007 18:29:57.000        5.08360       543.330
02-01-2007 18:42:02.000        5.10820       533.810
02-01-2007 18:54:00.000        5.16290       529.240
02-01-2007 19:06:05.000        5.57320       523.580
02-01-2007 19:18:02.000        5.99090       520.480
02-01-2007 19:30:00.000        5.46570       523.460
02-01-2007 19:42:05.000        6.10000       528.460
02-01-2007 19:54:02.000        5.91950       521.500
02-01-2007 20:06:00.000        5.79190       527.230
02-01-2007 20:18:05.000        6.07090       529.970
02-01-2007 20:30:02.000        5.52780       530.950
02-01-2007 20:42:08.000        5.98000       526.410
02-01-2007 20:54:05.000        5.03480       562.350
02-01-2007 21:06:02.000        4.85080       535.110
02-01-2007 21:18:08.000        4.27710       538.380
02-01-2007 21:30:05.000        5.07890       539.470
02-01-2007 21:42:11.000        4.92890       537.710
02-01-2007 21:54:08.000        4.30210       565.520
02-01-2007 22:06:05.000        3.96840       557.420
02-01-2007 22:18:11.000        5.15920       545.910
02-01-2007 22:30:08.000        5.45440       538.880
02-01-2007 22:42:05.000        7.07850       526.760
02-01-2007 22:54:11.000        4.96790       547.830
02-01-2007 23:06:08.000        5.41410       593.890
02-01-2007 23:18:14.000        5.31300       582.870
02-01-2007 23:30:11.000        5.53270       569.240
02-01-2007 23:42:08.000        5.40420       562.820
02-01-2007 23:54:14.000        4.80440       562.920
03-01-2007 00:06:11.000        5.44480       561.900
03-01-2007 00:18:17.000        4.99250       557.840
03-01-2007 00:30:14.000        5.45180       572.560
03-01-2007 00:42:11.000        5.53940       589.400
03-01-2007 00:54:17.000        3.73710       624.810
03-01-2007 01:06:14.000        6.11990       583.200
03-01-2007 01:18:20.000        5.46760       586.540
03-01-2007 01:30:17.000        6.84270       592.950
03-01-2007 01:42:14.000        4.71800       606.550
03-01-2007 01:54:20.000        3.14600       631.400
03-01-2007 02:06:17.000        3.39650       612.760
03-01-2007 02:18:14.000        2.74330       622.070
03-01-2007 02:30:20.000        3.56150       644.500
03-01-2007 02:42:17.000        3.44760       659.250
03-01-2007 02:54:23.000        2.23590       680.520
03-01-2007 03:06:20.000        3.94190       649.840
03-01-2007 03:18:17.000        4.36750       630.750
03-01-2007 03:30:23.000        4.14800       636.520
03-01-2007 03:42:20.000        3.60070       651.120
03-01-2007 03:54:25.000        5.18030       631.250
03-01-2007 04:06:23.000        4.97980       643.530
03-01-2007 04:18:20.000        5.04250       646.050
03-01-2007 04:30:25.000        4.89980       638.260
03-01-2007 04:42:23.000        5.35210       636.730
03-01-2007 04:54:20.000        5.16680       644.320
03-01-2007 05:06:25.000        4.01890       647.270
03-01-2007 05:18:23.000        4.52490       650.310
03-01-2007 05:30:28.000        4.32180       665.220
03-01-2007 05:42:25.000        5.50120       638.280
03-01-2007 05:54:23.000        4.52700       628.190
03-01-2007 06:06:28.000        3.73970       625.530
03-01-2007 06:18:25.000        4.36990       639.620
03-01-2007 06:30:31.000        4.24860       645.900
03-01-2007 06:42:28.000        5.07350       626.000
03-01-2007 06:54:25.000        5.61630       625.920
03-01-2007 07:06:31.000        5.15680       619.940
03-01-2007 07:18:28.000        4.65420       632.670
03-01-2007 07:30:25.000        2.67880       669.820
03-01-2007 07:42:31.000        6.02650       624.430
03-01-2007 07:54:28.000        4.46840       630.700
03-01-2007 08:06:34.000        5.37770       617.350
03-01-2007 08:18:31.000        3.79700       637.590
03-01-2007 08:30:28.000        4.13250       652.660
03-01-2007 08:42:34.000        2.54890       653.020
03-01-2007 08:54:31.000        2.98880       679.100
03-01-2007 09:06:28.000        3.72490       655.830
03-01-2007 09:18:34.000        4.17440       656.310
03-01-2007 09:30:31.000        3.89990       648.020
03-01-2007 09:42:37.000        3.16750       663.440
03-01-2007 09:54:34.000        3.63830       671.550
03-01-2007 10:06:40.000        2.49940       674.610
03-01-2007 10:18:37.000        3.37910       685.000
03-01-2007 10:30:34.000        3.15940       675.910
03-01-2007 10:42:40.000        4.45600       668.570
03-01-2007 10:54:37.000        2.77940       662.160
03-01-2007 11:06:34.000        3.06790       659.640
03-01-2007 11:18:40.000        4.20680       687.280
03-01-2007 11:30:37.000        3.42420       665.550
03-01-2007 11:42:43.000        3.18040       656.520
03-01-2007 11:54:40.000        3.69750       665.540
03-01-2007 12:06:37.000        3.73020       655.180
03-01-2007 12:18:43.000        3.98120       659.960
03-01-2007 12:30:40.000        2.33720       692.900
03-01-2007 12:42:37.000        2.84390       691.020
03-01-2007 12:54:43.000        3.14600       674.760
03-01-2007 13:06:40.000        3.12490       669.750
03-01-2007 13:18:46.000        3.24380       693.850
03-01-2007 13:30:43.000        4.09200       664.920
03-01-2007 13:42:40.000        2.93520       689.920
03-01-2007 13:54:46.000        4.25850       668.970
03-01-2007 14:06:43.000        3.65020       679.160
03-01-2007 14:18:48.000        3.82580       669.970
03-01-2007 14:30:46.000        2.82720       680.680
03-01-2007 14:42:43.000        3.16340       666.240
03-01-2007 14:54:48.000        3.51550       658.660
03-01-2007 15:06:46.000        3.84760       694.710
03-01-2007 15:18:43.000        3.94930       650.700
03-01-2007 15:30:48.000        3.63390       645.630
03-01-2007 15:42:46.000        3.68570       649.000
03-01-2007 15:54:51.000        4.02750       642.500
03-01-2007 16:06:48.000        2.63380       655.690
03-01-2007 16:18:46.000        3.64580       637.190
03-01-2007 16:30:51.000        3.21810       643.960
03-01-2007 16:42:48.000        3.09750       630.700
03-01-2007 16:54:54.000        2.23710       634.740
03-01-2007 17:06:51.000        3.10120       622.380
03-01-2007 17:18:48.000        2.65220       657.350
03-01-2007 17:30:54.000        2.51000       639.710
03-01-2007 17:42:51.000        2.40330       652.910
03-01-2007 17:54:48.000        2.69590       629.480
03-01-2007 18:06:54.000        3.08730       629.750
03-01-2007 18:18:51.000        2.95670       634.670
03-01-2007 18:30:57.000        2.43190       629.720
03-01-2007 18:42:54.000        2.41240       626.330
03-01-2007 18:54:51.000        2.89740       623.820
03-01-2007 19:06:57.000        2.81200       632.360
03-01-2007 19:18:54.000        3.22630       640.080
03-01-2007 19:30:51.000        3.34350       631.900
03-01-2007 19:42:57.000        2.88790       658.640
03-01-2007 19:54:54.000        3.12070       659.010
03-01-2007 20:07:00.000        3.73620       672.630
03-01-2007 20:18:57.000        3.51940       663.090
03-01-2007 20:30:54.000        3.77560       643.360
03-01-2007 20:43:00.000        4.19350       635.140
03-01-2007 20:54:57.000        4.00090       633.570
03-01-2007 21:07:03.000        3.89170       628.890
03-01-2007 21:19:00.000        3.11910       633.700
03-01-2007 21:30:57.000        3.01160       642.470
03-01-2007 21:43:03.000        3.61240       640.430
03-01-2007 21:55:00.000        3.61620       644.370
03-01-2007 22:07:06.000        3.83510       648.920
03-01-2007 22:19:03.000        3.75940       650.550
03-01-2007 22:31:00.000        2.47870       681.050
03-01-2007 22:43:06.000        3.97760       674.590
03-01-2007 22:55:03.000        3.82500       652.540
03-01-2007 23:07:00.000        3.02890       654.380
03-01-2007 23:19:06.000        2.94320       647.490
03-01-2007 23:31:03.000        3.41930       653.690
03-01-2007 23:43:09.000        2.65900       648.790
03-01-2007 23:55:06.000        2.93510       634.690
04-01-2007 00:07:03.000        2.29570       650.420
04-01-2007 00:19:09.000        2.28010       645.790
04-01-2007 00:31:06.000        3.74830       659.590
04-01-2007 00:43:12.000        2.69010       630.610
04-01-2007 00:55:09.000        2.64000       640.760
04-01-2007 01:07:06.000        2.47570       650.530
04-01-2007 01:19:12.000        2.94140       637.660
04-01-2007 01:31:09.000        2.69250       638.950
04-01-2007 01:43:06.000        2.74890       635.200
04-01-2007 01:55:12.000        2.93170       629.630
04-01-2007 02:07:09.000        3.67520       625.750
04-01-2007 02:19:14.000        2.66420       622.410
04-01-2007 02:31:12.000        2.71970       617.930
04-01-2007 02:43:09.000        2.88450       620.610
04-01-2007 02:55:14.000        2.93960       617.720
04-01-2007 03:07:12.000        2.75160       621.100
04-01-2007 03:19:17.000        2.55520       631.370
04-01-2007 03:31:14.000        3.63500       652.030
04-01-2007 03:43:12.000        3.20910       635.440
04-01-2007 03:55:17.000        3.94070       635.350
04-01-2007 04:07:14.000        2.87230       650.920
04-01-2007 04:19:12.000        3.45180       620.290
04-01-2007 04:31:17.000        2.73340       642.610
04-01-2007 04:43:14.000        3.85110       634.520
04-01-2007 04:55:20.000        3.95450       632.020
04-01-2007 05:07:17.000        3.69990       643.950
04-01-2007 05:19:14.000        3.88670       628.110
04-01-2007 05:31:20.000        3.10970       631.850
04-01-2007 05:43:17.000        2.27280       661.400
04-01-2007 05:55:14.000        3.88430       632.960
04-01-2007 06:07:20.000        3.20780       630.720
04-01-2007 06:19:17.000        3.49330       633.150
04-01-2007 06:31:23.000        3.98160       632.670
04-01-2007 06:43:20.000        3.33980       636.070
04-01-2007 06:55:17.000        3.27280       630.590
04-01-2007 07:07:23.000        3.48090       624.150
04-01-2007 07:19:20.000        2.57160       635.260
04-01-2007 07:31:26.000        3.50290       636.990
04-01-2007 07:43:23.000        2.64620       633.470
04-01-2007 07:55:20.000        2.63140       631.540
04-01-2007 08:07:26.000        3.07210       626.750
04-01-2007 08:19:23.000        2.33570       632.350
04-01-2007 08:31:29.000        2.21820       639.250
04-01-2007 08:43:26.000        2.92670       661.380
04-01-2007 08:55:23.000        2.54740       645.340
04-01-2007 09:07:29.000        2.40200       637.410
04-01-2007 09:19:26.000        2.27290       629.180
04-01-2007 09:31:23.000        2.13210       634.460
04-01-2007 09:43:29.000        2.50890       662.680
04-01-2007 09:55:26.000        2.45960       654.660
04-01-2007 10:07:32.000        2.30010       633.850
04-01-2007 10:19:29.000        2.19850       631.380
04-01-2007 10:31:26.000        2.74170       631.320
04-01-2007 10:43:32.000        2.63810       656.790
04-01-2007 10:55:29.000        2.75270       677.370
04-01-2007 11:07:35.000        2.92950       671.780
04-01-2007 11:19:32.000        2.59590       647.250
04-01-2007 11:31:29.000        2.38500       661.100
04-01-2007 11:43:35.000        2.46780       651.640
04-01-2007 11:55:32.000        2.35850       655.430
04-01-2007 12:07:29.000        2.26860       658.090
04-01-2007 12:19:35.000        3.00380       655.530
04-01-2007 12:31:32.000        3.77270       639.480
04-01-2007 12:43:37.000        2.82310       637.990
04-01-2007 12:55:35.000        2.90900       639.650
04-01-2007 13:07:32.000        3.41890       654.010
04-01-2007 13:19:37.000        2.87790       656.340
04-01-2007 13:31:35.000        2.56640       659.480
04-01-2007 13:43:40.000        3.15300       679.640
04-01-2007 13:55:37.000        2.32790       685.090
04-01-2007 14:07:35.000        1.67150       667.680
04-01-2007 14:19:40.000        2.42600       649.550
04-01-2007 14:31:37.000        2.22660       655.950
04-01-2007 14:43:35.000        1.98490       646.940
04-01-2007 14:55:40.000        1.81130       659.790
04-01-2007 15:07:37.000        2.33210       648.520
04-01-2007 15:19:43.000        1.26840       646.570
04-01-2007 15:31:40.000        2.21390       644.780
04-01-2007 15:43:37.000        1.52110       646.450
04-01-2007 15:55:43.000        1.74560       637.910
04-01-2007 16:07:40.000        1.57240       636.070
04-01-2007 16:19:46.000        1.63310       659.630
04-01-2007 16:31:43.000        1.84770       634.090
04-01-2007 16:43:40.000        1.85230       634.780
04-01-2007 16:55:46.000        1.56210       637.020
04-01-2007 17:07:43.000        1.67500       626.480
04-01-2007 17:19:40.000        1.59280       623.810
04-01-2007 17:31:46.000        1.53560       623.770
04-01-2007 17:43:43.000        1.53740       621.880
04-01-2007 17:55:49.000        1.60710       620.260
04-01-2007 18:07:46.000        1.49610       618.710
04-01-2007 18:19:43.000        1.78580       620.900
04-01-2007 18:31:49.000        1.31570       621.240
04-01-2007 18:43:46.000        1.82870       618.370
04-01-2007 18:55:52.000        1.98970       612.140
04-01-2007 19:07:49.000        1.46830       615.170
04-01-2007 19:19:46.000        1.33280       614.490
04-01-2007 19:31:52.000        1.43460       601.050
04-01-2007 19:43:49.000        1.46560       596.770
04-01-2007 19:55:55.000        1.53470       601.210
04-01-2007 20:07:52.000        2.18570       636.550
04-01-2007 20:19:49.000        1.83890       616.310
04-01-2007 20:31:55.000        1.77060       623.780
04-01-2007 20:43:52.000        1.95580       627.390
04-01-2007 20:55:58.000        2.39400       637.510
04-01-2007 21:07:55.000        2.05830       618.780
04-01-2007 21:19:52.000        3.08280       636.670
04-01-2007 21:31:58.000        1.73490       601.540
04-01-2007 21:43:55.000        1.69840       611.730
04-01-2007 21:55:52.000        1.76290       611.500
04-01-2007 22:07:58.000        1.80440       615.640
04-01-2007 22:19:55.000        1.93120       607.620
04-01-2007 22:32:00.000        1.44000       621.060
04-01-2007 22:43:58.000        2.22460       624.690
04-01-2007 22:55:55.000        1.86690       631.740
04-01-2007 23:08:00.000        2.27400       627.550
04-01-2007 23:19:58.000        1.86570       634.570
04-01-2007 23:32:03.000        2.48760       607.580
04-01-2007 23:44:00.000        2.26440       607.910
04-01-2007 23:55:58.000        2.01400       616.620
05-01-2007 00:08:03.000        2.67480       620.120
05-01-2007 00:20:00.000        2.15170       609.890
05-01-2007 00:31:58.000        2.38880       623.110
05-01-2007 00:44:03.000        2.22730       612.420
05-01-2007 00:56:00.000        2.25660       628.300
05-01-2007 01:08:06.000        1.74670       622.370
05-01-2007 01:20:03.000        2.05810       610.850
05-01-2007 01:32:00.000        2.13720       611.610
05-01-2007 01:44:06.000        2.44550       637.460
05-01-2007 01:56:03.000        3.47760       636.210
05-01-2007 02:08:09.000        1.87940       620.900
05-01-2007 02:20:06.000        2.30920       610.900
05-01-2007 02:32:03.000        1.95480       614.730
05-01-2007 02:44:09.000        2.40020       624.320
05-01-2007 02:56:06.000        2.35000       608.910
05-01-2007 03:08:03.000        2.36320       605.100
05-01-2007 03:20:09.000        1.87050       611.160
05-01-2007 03:32:06.000        2.01440       607.590
05-01-2007 03:44:12.000        2.25250       615.990
05-01-2007 03:56:09.000        2.23110       606.410
05-01-2007 04:08:06.000        2.23060       605.660
05-01-2007 04:20:12.000        2.32330       607.910
05-01-2007 04:32:09.000        2.23340       605.400
05-01-2007 04:44:15.000        1.97400       602.160
05-01-2007 04:56:12.000        2.60050       595.640
05-01-2007 05:08:09.000        1.89880       607.670
05-01-2007 05:20:15.000        2.03870       612.980
05-01-2007 05:32:12.000        2.04930       602.630
05-01-2007 05:44:18.000        1.86830       604.660
05-01-2007 05:56:15.000        2.28390       631.330
05-01-2007 06:08:12.000        2.34010       601.990
05-01-2007 06:20:18.000        2.48640       602.550
05-01-2007 06:32:15.000        2.32100       596.760
05-01-2007 06:44:21.000        2.25890       611.970
05-01-2007 06:56:18.000        2.13170       599.130
05-01-2007 07:08:15.000        2.39630       613.580
05-01-2007 07:20:21.000        2.17720       607.010
05-01-2007 07:32:18.000        2.66680       594.700
05-01-2007 07:44:15.000        2.36450       626.860
